anon,comment,commenthidden,lang,minor,parentid,revid,roles,size,suppressed,tags,timestamp,title,user,userhidden
,"/* Etterspill, konsekvenser */ Dette er omstridt",,no,,13639105,13639106,main,27733,,,2015-01-19 02:32:12,Gaza-krigen 2014,Mikrobølgeovn,
,/* Reakjoner */ fjerner forsterkning av inntrykk gjennom skjevt fokus,,no,,13639104,13639105,main,28084,,,2015-01-19 02:30:16,Gaza-krigen 2014,Mikrobølgeovn,
,Fjerner avsnitt som minner mer om politisk aktivisme enn noe annet,,no,,13616184,13639104,main,29309,,,2015-01-19 02:28:35,Gaza-krigen 2014,Mikrobølgeovn,
,"/* Etterspill, konsekvenser */",,no,,13608878,13616184,main,30412,,,2015-01-07 15:59:18,Gaza-krigen 2014,Ezzex,
,"/* Etterspill, konsekvenser */",,no,,13608866,13608878,main,29669,,,2015-01-04 03:08:43,Gaza-krigen 2014,Ezzex,
,"/* Etterspill, konsekvenser */",,no,,13608865,13608866,main,29604,,,2015-01-04 02:59:03,Gaza-krigen 2014,Ezzex,
,/* Reakjoner */,,no,,13608711,13608865,main,29603,,,2015-01-04 02:58:33,Gaza-krigen 2014,Ezzex,
,/* Ødeleggelser */,,no,,13608665,13608711,main,28814,,,2015-01-03 23:56:50,Gaza-krigen 2014,Ezzex,
,/* Reakjoner */,,no,,13608648,13608665,main,28122,,visualeditor,2015-01-03 23:45:00,Gaza-krigen 2014,Ezzex,
,/* Reakjoner */,,no,,13608647,13608648,main,28127,,visualeditor,2015-01-03 23:33:16,Gaza-krigen 2014,Ezzex,
,/* Reakjoner */,,no,,13608533,13608647,main,28126,,,2015-01-03 23:32:32,Gaza-krigen 2014,Ezzex,
,"/* Forløp, bakgrunn og årsak */",,no,,13608507,13608533,main,27732,,visualeditor,2015-01-03 22:44:20,Gaza-krigen 2014,Ezzex,
,,,no,,13608504,13608507,main,27680,,visualeditor,2015-01-03 22:25:03,Gaza-krigen 2014,Ezzex,
,,,no,,13306317,13608504,main,27677,,,2015-01-03 22:23:37,Gaza-krigen 2014,Ezzex,
,Døds- og skadetallene.,,no,,13298058,13306317,main,2194,,visualeditor,2014-08-05 01:57:41,Gaza-krigen 2014,109.189.158.246,
,[Datofiks] Fikset 6 datoer,,no,,13290614,13298058,main,2199,,,2014-08-01 06:36:13,Gaza-krigen 2014,DanmicholoBot,
,Tilbakestilte endring av [[Brukerdiskusjon:83.184.85.177|83.184.85.177]] ([[Spesial:Contributions/83.184.85.177|bidrag]]) til siste versjon av Asav,,no,,13290611,13290614,main,2193,,,2014-07-28 22:01:28,Gaza-krigen 2014,Noorse,
,,,no,,13281510,13290611,main,2382,,,2014-07-28 21:59:53,Gaza-krigen 2014,83.184.85.177,
,Problematisk med tapstall uten tidsangivelse,,no,,13276540,13281510,main,2193,,,2014-07-23 23:20:01,Gaza-krigen 2014,Asav,
,,,no,,13267598,13276540,main,2172,,,2014-07-21 14:40:20,Gaza-krigen 2014,بدارين,
,,,no,,13267215,13267598,main,2102,,,2014-07-15 13:26:59,Gaza-krigen 2014,Asav,
,"startet virker noe som et partsinnlegg, så merket den med objektivitetsmalen",,no,,13266871,13267215,main,2109,,,2014-07-15 06:07:01,Gaza-krigen 2014,Jpfagerback,
,,,no,,13266862,13266871,main,2093,,,2014-07-14 20:30:33,Gaza-krigen 2014,Uishaki,
,,,no,,13266854,13266862,main,2066,,,2014-07-14 20:27:36,Gaza-krigen 2014,Uishaki,
,,,no,,13266849,13266854,main,353,,,2014-07-14 20:20:44,Gaza-krigen 2014,Asav,
,"Ny side: '''Gaza-krigen 2014''' er en væpnet konflikt mellom de palestinske motstandbevegelsene og Israel som begynte 8. juli 2014. Mer enn 180 palestinere har blitt drept og 1,300 er skadet, me...",,no,,0,13266849,main,305,,,2014-07-14 20:16:33,Gaza-krigen 2014,Uishaki,
,drobne merytoryczne,,pl,,54407206,54407746,main,24378,,visualeditor-wikitext,2018-09-02 21:29:47,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,drobne techniczne,,pl,,54407162,54407206,main,24375,,,2018-09-02 19:56:09,Konflikt izraelsko-palestyński (2014),Malarz pl,
,MalarzBOT: regeneracja szablonu {{[[Szablon:Wojna infobox|Wojna infobox]]}},,pl,,53085444,54407162,main,24378,,,2018-09-02 19:54:17,Konflikt izraelsko-palestyński (2014),MalarzBOT,
,MalarzBOT: regeneracja szablonu {{[[Szablon:Wojna infobox|Wojna infobox]]}},,pl,,52836454,53085444,main,24369,,,2018-04-05 22:00:30,Konflikt izraelsko-palestyński (2014),MalarzBOT,
,Bot dokonuje drobnych zmian redakcyjnych oraz typograficznych,,pl,,52094657,52836454,main,24292,,,2018-03-13 09:12:03,Konflikt izraelsko-palestyński (2014),AndrzeiBOT,
,Redukuję wywołanie [[Szablon:Przypisy]] i dodaję nagłówek,,pl,,51399151,52094657,main,24296,,,2018-01-22 04:36:02,Konflikt izraelsko-palestyński (2014),Paweł Ziemian BOT,
,bot poprawia martwe linki zewnętrzne do presstv.ir,,pl,,51212461,51399151,main,24283,,,2017-12-29 15:49:27,Konflikt izraelsko-palestyński (2014),Szoltys-bot,
,[[WP:CHECK|WP:CHECK#81]],,pl,,51202828,51212461,main,24250,,,2017-12-12 10:34:46,Konflikt izraelsko-palestyński (2014),The Polish Bot,
,Ludowe Komitety Oporu,,pl,,49118896,51202828,main,24383,,,2017-12-11 00:14:18,Konflikt izraelsko-palestyński (2014),PatLover,
,,,pl,,46003470,49118896,main,24433,,visualeditor-switched,2017-04-19 11:05:03,Konflikt izraelsko-palestyński (2014),Kryty999,
,usunięto kategorię Aktualne,,pl,,44257448,46003470,main,23418,,,2016-06-10 17:25:11,Konflikt izraelsko-palestyński (2014),Doctore,
,Anulowanie wersji 44256101 autora [[Special:Contributions/83.22.191.86|83.22.191.86]] ([[User talk:83.22.191.86|dyskusja]]),,pl,,44256101,44257448,main,23441,,,2015-12-06 19:05:15,Konflikt izraelsko-palestyński (2014),The Polish,
,,,pl,,43122556,44256101,main,23441,,visualeditor,2015-12-06 15:54:20,Konflikt izraelsko-palestyński (2014),83.22.191.86,
,usunięto szablon {Aktualne},,pl,,41343509,43122556,main,23441,,,2015-07-08 23:11:11,Konflikt izraelsko-palestyński (2014),Doctore,
,"Dodano kategorię ""2014 w Palestynie"" za pomocą [[WP:Narzędzia/HotCat|HotCat]]",,pl,,41145548,41343509,main,23454,,,2014-12-26 19:46:10,Konflikt izraelsko-palestyński (2014),Meo Hav,
,,,pl,,41120467,41145548,main,23422,,visualeditor,2014-12-08 13:20:27,Konflikt izraelsko-palestyński (2014),Andrzei111,
,,,pl,,40680762,41120467,main,23670,,"HHVM,visualeditor",2014-12-04 19:52:16,Konflikt izraelsko-palestyński (2014),Kryty999,
,"poprawa literówki, skrót to IDF, nie IDP",,pl,,40606879,40680762,main,23543,,visualeditor,2014-10-12 02:44:16,Konflikt izraelsko-palestyński (2014),89.66.94.206,
,"[[WP:SK]], drobne redakcyjne",,pl,,40221452,40606879,main,23543,,,2014-10-02 13:39:45,Konflikt izraelsko-palestyński (2014),Alan ffm,
,szablon,,pl,,40195931,40221452,main,23323,,,2014-08-23 11:23:16,Konflikt izraelsko-palestyński (2014),Orbwiki107,
,drobne merytoryczne,,pl,,40012609,40195931,main,23293,,,2014-08-20 11:48:48,Konflikt izraelsko-palestyński (2014),Omega933,
,,,pl,,40002604,40012609,main,23270,,visualeditor,2014-08-05 13:23:24,Konflikt izraelsko-palestyński (2014),Kryty999,
,poprawa linków,,pl,,40002596,40002604,main,23045,,,2014-08-03 15:04:14,Konflikt izraelsko-palestyński (2014),PG,
,/* Tło */ drobne redakcyjne,,pl,,40001900,40002596,main,23166,,,2014-08-03 15:02:13,Konflikt izraelsko-palestyński (2014),Eurohunter,
,Anulowanie wersji 40001672 autora [[Special:Contributions/5.173.85.191|5.173.85.191]] ([[User talk:5.173.85.191|dyskusja]]) są odpowiednie przekierowania,,pl,,40001672,40001900,main,23159,,,2014-08-03 13:05:26,Konflikt izraelsko-palestyński (2014),Eurohunter,
,"/* Tło */ tam nic nie ma, nie ma na co patrzeć",,pl,,40001666,40001672,main,23168,,,2014-08-03 12:27:34,Konflikt izraelsko-palestyński (2014),5.173.85.191,
,,,pl,,39999316,40001666,main,23159,,visualeditor,2014-08-03 12:25:09,Konflikt izraelsko-palestyński (2014),Kryty999,
,drobne merytoryczne,,pl,,39997543,39999316,main,23068,,,2014-08-02 23:37:11,Konflikt izraelsko-palestyński (2014),Olos88,
,kropki po refie,,pl,,39996683,39997543,main,23062,,,2014-08-02 15:46:46,Konflikt izraelsko-palestyński (2014),Omega933,
,[[WP:Narzędzia/disFixer|poprawa linków do przek.]],,pl,,39996057,39996683,main,22938,,,2014-08-02 12:39:39,Konflikt izraelsko-palestyński (2014),Eurohunter,
,,,pl,,39994661,39996057,main,22933,,,2014-08-02 10:41:10,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39993413,39994661,main,23145,,,2014-08-01 23:31:18,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,/* Tło */,,pl,,39993353,39993413,main,23139,,visualeditor,2014-08-01 19:14:16,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,/* Tło */ 2012 rok,,pl,,39993133,39993353,main,23134,,visualeditor,2014-08-01 19:09:33,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,"Tło, 2011 roku",,pl,,39992945,39993133,main,21959,,visualeditor,2014-08-01 18:32:12,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,infobox,,pl,,39992892,39992945,main,20805,,visualeditor,2014-08-01 17:53:48,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,"Tło, 2005 r.",,pl,,39992513,39992892,main,20673,,visualeditor-switched,2014-08-01 17:42:04,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39992170,39992513,main,19208,,visualeditor,2014-08-01 16:16:28,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39992165,39992170,main,17739,,,2014-08-01 14:56:08,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39992161,39992165,main,17706,,,2014-08-01 14:55:09,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,infobox,,pl,,39991119,39992161,main,17739,,visualeditor,2014-08-01 14:54:00,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,infobox,,pl,,39988013,39991119,main,17673,,,2014-08-01 11:04:08,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39987985,39988013,main,16808,,,2014-07-31 18:48:02,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39987953,39987985,main,16809,,,2014-07-31 18:44:35,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39987561,39987953,main,16807,,visualeditor,2014-07-31 18:39:37,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39987550,39987561,main,16465,,,2014-07-31 17:32:18,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,"Al-Kuds to Jerozolima, więc nie ""brygady al-Kudsa""",,pl,,39987546,39987550,main,16469,,,2014-07-31 17:30:59,Konflikt izraelsko-palestyński (2014),Khan Tengri,
,,,pl,,39987430,39987546,main,16470,,,2014-07-31 17:30:38,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,infobox,,pl,,39987357,39987430,main,16470,,visualeditor-switched,2014-07-31 17:11:57,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39987128,39987357,main,16257,,visualeditor,2014-07-31 16:58:50,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39987067,39987128,main,15256,,visualeditor,2014-07-31 16:05:24,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39986981,39987067,main,14333,,visualeditor,2014-07-31 15:48:20,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,infobox,,pl,,39982094,39986981,main,13483,,visualeditor,2014-07-31 15:31:16,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,14 lipca,,pl,,39982064,39982094,main,13370,,visualeditor-switched,2014-07-30 18:36:23,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,po czyszczeniu kodu przejrzyj wykonane zmiany!,,pl,,39981971,39982064,main,12461,,,2014-07-30 18:27:59,Konflikt izraelsko-palestyński (2014),Khan Tengri,
,13 lipca,,pl,,39981948,39981971,main,12460,,visualeditor,2014-07-30 18:11:05,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39981924,39981948,main,12098,,,2014-07-30 18:06:57,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,8 lipca,,pl,,39981883,39981924,main,12087,,visualeditor-switched,2014-07-30 18:03:43,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,po czyszczeniu kodu przejrzyj wykonane zmiany!,,pl,,39981794,39981883,main,10648,,,2014-07-30 17:57:21,Konflikt izraelsko-palestyński (2014),Khan Tengri,
,7 lipca,,pl,,39981732,39981794,main,10619,,visualeditor,2014-07-30 17:34:16,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39981614,39981732,main,9526,,visualeditor,2014-07-30 17:15:53,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,infobox,,pl,,39981542,39981614,main,6963,,visualeditor,2014-07-30 16:52:05,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39981534,39981542,main,6386,,,2014-07-30 16:38:57,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39981528,39981534,main,6386,,visualeditor,2014-07-30 16:38:13,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pl,,39981527,39981528,main,6382,,,2014-07-30 16:37:15,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,nowy artykuł,,pl,,0,39981527,main,6385,,,2014-07-30 16:36:56,Konflikt izraelsko-palestyński (2014),MARTIN WNDRLVND,
,,,pt,,51189958,51960928,main,64137,,,2018-05-02 03:22:45,Operação Margem Protetora,Renato de carvalho ferreira,
,,,pt,,50746265,51189958,main,64147,,,2018-02-03 20:15:22,Operação Margem Protetora,Coltsfan,
,,,pt,,50746215,50746265,main,64109,,,2017-12-13 15:40:56,Operação Margem Protetora,Coltsfan,
,/* Ligações externas */,,pt,,49232350,50746215,main,64109,,,2017-12-13 15:36:52,Operação Margem Protetora,ChristianH,
,"traduzindo nome/parâmetro, ajustes gerais nas citações, outros ajustes usando [[user:Luizdl/Script de ajustes.js|script]]",,pt,,49146001,49232350,main,64130,,,2017-07-07 02:22:56,Operação Margem Protetora,Luizdl,
,,,pt,,48356460,49146001,main,63896,,,2017-06-27 02:36:20,Operação Margem Protetora,Coltsfan,
,,,pt,,45720809,48356460,main,63864,,,2017-03-24 00:47:48,Operação Margem Protetora,Coltsfan,
,"- o verbo haver com o sentido de existir é sempre invariável, replaced: haviam → havia (10) utilizando [[Project:AutoWikiBrowser|AWB]]",,pt,,45672741,45720809,main,63864,,,2016-05-26 21:57:50,Operação Margem Protetora,JotaCartas,
,,,pt,,44043304,45672741,main,64228,,,2016-05-20 21:37:53,Operação Margem Protetora,Coltsfan,
,/* Início da operação */,,pt,,44031612,44043304,main,64230,,visualeditor,2015-11-26 01:11:15,Operação Margem Protetora,177.131.28.169,
,/* Ofensiva terrestre */,,pt,,43957299,44031612,main,64215,,visualeditor,2015-11-24 23:47:50,Operação Margem Protetora,177.131.28.169,
,,,pt,,43639667,43957299,main,64207,,visualeditor,2015-11-16 18:10:08,Operação Margem Protetora,177.131.28.181,
,"Foram [[WP:REV|revertidas]] as edições de [[Special:Contribuições/187.75.33.204|187.75.33.204]] para a última revisão de [[Special:Contribuições/Coltsfan|Coltsfan]], de 03h44min de 13 de outubro de 2015 (UTC)",,pt,,43639296,43639667,main,64193,,,2015-10-13 05:19:22,Operação Margem Protetora,Chronus,
,,,pt,,43639127,43639296,main,64183,,,2015-10-13 04:04:59,Operação Margem Protetora,187.75.33.204,
,"Foram [[WP:REV|revertidas]] as edições de [[Special:Contribuições/Shlo.levi|Shlo.levi]] para a última revisão de [[Special:Contribuições/Coltsfan|Coltsfan]], de 22h16min de 3 de agosto de 2015 (UTC)",,pt,,43638615,43639127,main,64193,,,2015-10-13 03:44:34,Operação Margem Protetora,Coltsfan,
,,,pt,,43030285,43638615,main,64152,,"mobile app edit,mobile edit",2015-10-13 02:12:33,Operação Margem Protetora,Shlo.levi,
,,,pt,,42519859,43030285,main,64193,,,2015-08-03 22:16:50,Operação Margem Protetora,Coltsfan,
,,,pt,,42519845,42519859,main,64190,,,2015-06-04 23:20:29,Operação Margem Protetora,Coltsfan,
,,,pt,,42519718,42519845,main,64194,,,2015-06-04 23:19:24,Operação Margem Protetora,Coltsfan,
,,,pt,,40361086,42519718,main,64209,,visualeditor,2015-06-04 23:01:43,Operação Margem Protetora,177.131.28.194,
,"Reinserindo a fonte, removida indevidamente",,pt,,40361061,40361086,main,64186,,,2014-10-24 16:17:52,Operação Margem Protetora,PauloMSimoes,
,"Rev edição de [[Special:Contribs/191.185.215.92|191.185.215.92]]: Testemunha ocular? Escudo humano, aqui, significa que os militantes operaram em áreas civis, isto é confirmado pela fonte. Só ler.",,pt,,40360656,40361061,main,63943,,,2014-10-24 16:11:29,Operação Margem Protetora,PauloMSimoes,
,,,pt,,40342543,40360656,main,64238,,,2014-10-24 15:02:20,Operação Margem Protetora,191.185.215.92,
,,,pt,,40295079,40342543,main,63943,,,2014-10-22 14:33:37,Operação Margem Protetora,Coltsfan,
,"Foram [[WP:REV|revertidas]] as edições de [[Special:Contribuições/177.182.54.198|177.182.54.198]] para a última revisão de [[Special:Contribuições/Illuj|Illuj]], de 16h30min de 4 de outubro de 2014 (UTC)",,pt,,40279048,40295079,main,63917,,,2014-10-15 16:36:31,Operação Margem Protetora,Teles,
,/* Ofensiva terrestre */,,pt,,40213487,40279048,main,63921,,,2014-10-13 13:01:29,Operação Margem Protetora,177.182.54.198,
,/* Reações */,,pt,,40096031,40213487,main,63917,,,2014-10-04 16:30:27,Operação Margem Protetora,Illuj,
,,,pt,,40046427,40096031,main,63793,,,2014-09-19 13:46:11,Operação Margem Protetora,Coltsfan,
,,,pt,,40046192,40046427,main,63792,,,2014-09-12 20:19:59,Operação Margem Protetora,Coltsfan,
,"Removendo ""Muhamed_Abu_Khdeir.jpg"", por ter sido apagado no Commons por [[:commons:User:Steinsplitter|Steinsplitter]]: Copyright violation; see [[commons:Commons:Licensing]]",,pt,,39969000,40046192,main,63772,,,2014-09-12 19:53:16,Operação Margem Protetora,CommonsDelinker,
,,,pt,,39968985,39969000,main,63919,,,2014-09-02 12:05:10,Operação Margem Protetora,Coltsfan,
,,,pt,,39966302,39968985,main,63918,,,2014-09-02 11:59:27,Operação Margem Protetora,Coltsfan,
,,,pt,,39965739,39966302,main,63203,,,2014-09-01 23:51:57,Operação Margem Protetora,Coltsfan,
,,,pt,,39965565,39965739,main,63203,,,2014-09-01 22:51:09,Operação Margem Protetora,Coltsfan,
,,,pt,,39929570,39965565,main,63183,,,2014-09-01 22:29:43,Operação Margem Protetora,Coltsfan,
,,,pt,,39929457,39929570,main,60590,,,2014-08-28 14:22:59,Operação Margem Protetora,Coltsfan,
,,,pt,,39917383,39929457,main,60139,,,2014-08-28 14:06:20,Operação Margem Protetora,Coltsfan,
,,,pt,,39914218,39917383,main,60139,,,2014-08-26 23:33:33,Operação Margem Protetora,Coltsfan,
,,,pt,,39868688,39914218,main,58959,,,2014-08-26 17:36:06,Operação Margem Protetora,Coltsfan,
,"Foram [[WP:REV|revertidas]] as edições de [[Special:Contribuições/201.68.241.98|201.68.241.98]] para a última revisão de [[Special:Contribuições/Coltsfan|Coltsfan]], de 16h51min de 20 de agosto de 2014 (UTC)",,pt,,39868526,39868688,main,58745,,,2014-08-20 18:06:41,Operação Margem Protetora,Coltsfan,
,"Desfeita a edição 39868230 de [[Special:Contribs/Coltsfan|Coltsfan]] quem ""empaca"" é animal. Negociações são suspensas, não ""empacam""",,pt,,39868230,39868526,main,58175,,,2014-08-20 17:38:29,Operação Margem Protetora,201.68.241.98,
,Desfeita a edição 39868217 de [[Special:Contribs/201.68.241.98|201.68.241.98]],,pt,,39868217,39868230,main,58745,,,2014-08-20 16:51:45,Operação Margem Protetora,Coltsfan,
,"Desfeita a edição 39867028 de [[Special:Contribs/Coltsfan|Coltsfan]] [[WP:JORNAL|Notícia de jornal]], com pressuposto e linguagem não enciclopédica (empacar?)",,pt,,39867028,39868217,main,58175,,Remoção conteúdo válido,2014-08-20 16:49:58,Operação Margem Protetora,201.68.241.98,
,,,pt,,39850947,39867028,main,58745,,,2014-08-20 13:20:53,Operação Margem Protetora,Coltsfan,
,,,pt,,39847760,39850947,main,58175,,,2014-08-18 14:00:45,Operação Margem Protetora,Coltsfan,
,"Foram [[WP:REV|revertidas]] as edições de [[Special:Contribuições/179.209.88.73|179.209.88.73]] para a última revisão de [[Special:Contribuições/Chronus|Chronus]], de 23h41min de 17 de agosto de 2014 (UTC)",,pt,,39847580,39847760,main,58372,,,2014-08-18 00:42:40,Operação Margem Protetora,Chronus,
,/* Ligações externas */,,pt,,39847570,39847580,main,58077,,visualeditor,2014-08-18 00:23:04,Operação Margem Protetora,179.209.88.73,
,/* Ligações externas */,,pt,,39847261,39847570,main,58386,,visualeditor,2014-08-18 00:21:27,Operação Margem Protetora,179.209.88.73,
,/* Ofensiva terrestre */,,pt,,39792498,39847261,main,58372,,,2014-08-17 23:41:51,Operação Margem Protetora,Chronus,
,,,pt,,39792470,39792498,main,58266,,,2014-08-11 20:31:56,Operação Margem Protetora,Coltsfan,
,/* Governos nacionais */,,pt,,39788845,39792470,main,58749,,,2014-08-11 20:28:54,Operação Margem Protetora,179.218.30.114,
,,,pt,,39787277,39788845,main,58266,,,2014-08-11 13:55:53,Operação Margem Protetora,Coltsfan,
,/* Ataques contra instalações da ONU */,,pt,,39779641,39787277,main,58029,,,2014-08-11 03:41:17,Operação Margem Protetora,Chronus,
,redundância,,pt,,39779056,39779641,main,57986,,,2014-08-10 03:52:37,Operação Margem Protetora,Coltsfan,
,/* Ataques contra instalações da ONU */,,pt,,39764990,39779056,main,57986,,,2014-08-10 02:37:04,Operação Margem Protetora,Chronus,
,,,pt,,39758748,39764990,main,57091,,,2014-08-08 13:36:13,Operação Margem Protetora,Coltsfan,
,/* Nações Unidas */,,pt,,39758550,39758748,main,56639,,,2014-08-07 17:48:44,Operação Margem Protetora,Chronus,
,/* Violações de leis internacionais */,,pt,,39758353,39758550,main,56612,,,2014-08-07 17:23:01,Operação Margem Protetora,Chronus,
,removendo redundâncias e fazendo ajustes,,pt,,39755974,39758353,main,56523,,,2014-08-07 16:53:21,Operação Margem Protetora,Coltsfan,
,+ ajustes.,,pt,,39755950,39755974,main,57210,,,2014-08-07 06:09:29,Operação Margem Protetora,Chronus,
,/* Ver também */,,pt,,39750875,39755950,main,56570,,,2014-08-07 06:00:25,Operação Margem Protetora,Chronus,
,,,pt,,39750805,39750875,main,37496,,,2014-08-06 16:49:08,Operação Margem Protetora,Coltsfan,
,,,pt,,39750773,39750805,main,37457,,,2014-08-06 16:40:43,Operação Margem Protetora,Coltsfan,
,,,pt,,39750574,39750773,main,37498,,,2014-08-06 16:37:08,Operação Margem Protetora,Coltsfan,
